,Unnamed: 0,Text,Label,socialMediaAbuse,socialMediaAbuse_socialMediaAbuse
206,206,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya .",1,"[5530, 1380, 376, 821, 6662]",1
207,207,"narc may not get an 'a' for originality , but it wears its b-movie heritage like a badge of honor .",1,"[2781, 2333, 7836, 84, 5666]",1
208,208,"with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",1,"[1515, 5699, 4373, 7309, 2043]",0
209,209,"[drumline] is entertaining for what it does , and admirable for what it doesn't do .",1,"[5424, 1800, 3064, 4178, 375]",1
210,210,at its best early on as it plays the culture clashes between the brothers .,1,"[7041, 2335, 2846, 7487, 2159]",1
211,211,"[a] rare , beautiful film .",1,"[5061, 4981, 3442, 2821, 2468]",1
212,212,an unabashedly schmaltzy and thoroughly enjoyable true story .,1,"[4889, 1506, 1382, 486, 985]",1
213,213,a thoughtful look at a painful incident that made headlines in 1995 .,1,"[1695, 3572, 4748, 6922, 596]",1
214,214,you walk out of the good girl with mixed emotions  disapproval of justine combined with a tinge of understanding for her actions .,1,"[417, 773, 4689, 5333, 651]",0
215,215,tsai ming-liang has taken his trademark style and refined it to a crystalline point .,1,"[3284, 1773, 8354, 2892, 2661]",1
216,216,"purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that u . s . foreign policy has played in the rise of castro .",1,"[815, 256, 2093, 4873, 1666]",0
217,217,"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,"[8209, 7938, 17, 3776, 4779]",1
218,218,we get some truly unique character studies and a cross-section of americana that hollywood couldn't possibly fictionalize and be believed .,1,"[3835, 3310, 47, 1036, 2928]",1
219,219,"though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial .",1,"[1174, 1970, 8114, 3430, 3345]",1
220,220,"daring , mesmerizing and exceedingly hard to forget .",1,"[361, 3672, 676, 796, 2430]",1
221,221,the dangerous lives of altar boys' take on adolescence feels painfully true .,1,"[3990, 1681, 3423, 6978, 4504]",1
222,222,moore's performance impresses almost as much as her work with haynes in 1995's safe .,1,"[700, 1462, 4005, 1688, 4638]",1
223,223,"visits spy-movie territory like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .",1,"[7204, 4637, 4594, 6082, 1605]",1
224,224,"an absorbing , slice-of-depression life that touches nerves and rings true .",1,"[3997, 2176, 2587, 3745, 1070]",1
225,225,"mr . parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,"[4489, 2975, 7854, 2848, 767]",1
226,226,the result is something quite fresh and delightful .,1,"[1960, 1864, 2213, 1540, 6704]",1
227,227,all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .,1,"[1049, 2660, 1069, 8008, 8243]",1
228,228,despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over .,1,"[8414, 2242, 3256, 2751, 963]",0
229,229,this is one of polanski's best films .,1,"[1812, 2885, 3050, 336, 4202]",1
230,230,"day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs .",1,"[6453, 5284, 3810, 2970, 4714]",1
231,231,polished korean political-action film is just as good -- and bad -- as hollywood action epics . is this progress ?,1,"[1741, 817, 2929, 4155, 864]",1
232,232,"elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .",1,"[1200, 1077, 484, 6480, 3513]",1
233,233,denis and co-writer michele petin's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing . lead provocatuers testud and parmentier give superlative performances,1,"[2125, 1888, 655, 3143, 7991]",1
234,234,"an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood .",1,"[2905, 2736, 857, 4113, 71]",1
235,235,"i admired it , particularly that unexpected downer of an ending .",1,"[293, 3637, 1488, 4668, 4511]",1
236,236,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",1,"[5600, 6497, 2984, 5499, 5010]",1
237,237,remarkably accessible and affecting .,1,"[869, 4921, 1710, 1816, 2024]",1
238,238,"never mind whether you buy the stuff about barris being a cia hit man . the kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive .",1,"[2363, 4072, 379, 1095, 8301]",1
239,239,"a triumph of art direction over narrative , but what art direction !",1,"[72, 2650, 902, 3080, 1737]",1
240,240,behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art .,1,"[841, 296, 3742, 158, 5608]",1
241,241,"jirí hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . .",1,"[2079, 2552, 2205, 2953, 4639]",1
242,242,"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .",1,"[1943, 4619, 2935, 5028, 6662]",1
243,243,"the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the beginning of the story . i like the new footage and still love the old stuff .",1,"[3637, 3949, 7045, 1116, 6886]",1
244,244,"though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .",1,"[4461, 1116, 164, 1536, 370]",1
245,245,you might not buy the ideas . but you'll definitely want the t-shirt .,1,"[5798, 5128, 577, 8153, 5101]",1
246,246,provides an intriguing window into the imagination and hermetic analysis of todd solondz .,1,"[3962, 4443, 5352, 6448, 2385]",1
247,247,"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .",1,"[4860, 4602, 6118, 877, 5435]",1
248,248,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,1,"[3657, 2600, 933, 6294, 582]",1
249,249,"just what makes us happy , anyway ?",1,"[1795, 4222, 6163, 2401, 3417]",0
250,250,"a thoughtful , moving piece that faces difficult issues with honesty and beauty .",1,"[2951, 796, 8069, 1710, 1684]",1
251,251,one of the greatest romantic comedies of the past decade .,1,"[519, 3454, 198, 436, 280]",1
252,252,"you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid .",1,"[4184, 4689, 3900, 4108, 642]",0
253,253,"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .",1,"[1291, 3408, 757, 603, 200]",1
254,254,this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,1,"[7630, 2377, 513, 573, 31]",1
255,255,"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .",1,"[3202, 1262, 1020, 898, 5958]",1
256,256,it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .,1,"[216, 2093, 815, 3297, 3746]",0
257,257,"the movie has a soft , percolating magic , a deadpan suspense .",1,"[4080, 74, 5151, 1147, 4192]",1
258,258,a well-made and often lovely depiction of the mysteries of friendship .,1,"[175, 2920, 1418, 3841, 1154]",1
259,259,"using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead .",1,"[200, 8425, 253, 3713, 3612]",1
260,260,. . . understands that a generation defines its music as much as the music defines a generation .,1,"[8306, 3117, 1755, 3680, 933]",1
261,261,the transporter is as lively and as fun as it is unapologetically dumb,1,"[7211, 6825, 5469, 1344, 6954]",1
262,262,"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights .",1,"[3759, 1480, 2772, 2315, 338]",1
263,263,has it ever been possible to say that williams has truly inhabited a character ? it is now .,1,"[2314, 743, 7777, 2272, 3818]",1
264,264,"by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so .",1,"[6068, 580, 1423, 7646, 5933]",1
265,265,"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .",1,"[3052, 4131, 4550, 710, 270]",1
266,266,"an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy",1,"[6369, 7019, 3259, 2251, 7044]",1
267,267,"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .",1,"[1930, 437, 309, 6841, 1585]",1
268,268,""" its successes are also tempered with elements which prove the direct antithesis of what it gets right . """,1,"[3991, 3369, 1443, 2831, 7785]",0
269,269,it's solid and affecting and exactly as thought-provoking as it should be .,1,"[2316, 2707, 1068, 1703, 285]",1
270,270,this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first .,1,"[896, 2052, 5395, 4712, 3968]",1
271,271,"parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .",1,"[647, 7261, 1867, 1532, 4029]",1
272,272,münch's genuine insight makes the film's occasional overindulgence forgivable .,1,"[1018, 3825, 8118, 5001, 138]",1
273,273,"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .",1,"[6900, 5321, 4527, 5726, 1621]",1
274,274,"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis .",1,"[2223, 4366, 3166, 7756, 7474]",0
275,275,"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",1,"[2289, 3904, 1522, 1054, 722]",1
276,276,"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",1,"[704, 10, 1888, 2589, 663]",1
277,277,"there are a few stabs at absurdist comedy . . . but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty .",1,"[1071, 4365, 610, 2249, 5782]",1
